kinase,log2FC_iCCA_HCC,rna_p,hcc_tpm,icca_tpm,rna_fdr,chronos_HCC,chronos_iCCA,chronos_other,icca_selective,hcc_selective,dep_p_icca_vs_other,dep_p_hcc_vs_other,dep_diff_iCCA_minus_HCC,dep_p_icca_vs_hcc,iCCA_essential,HCC_essential,iCCA_selective_dep,HCC_selective_dep,rna_iCCA_up,rna_HCC_up,chcca_position,icca_over_hcc_dep,hcc_over_icca_dep,rna_concordant_iCCA,rna_concordant_HCC
KHK,-2.8355005112955274,5.908847067662336e-18,6.2496001558034635,3.414099644507936,1.3522631694447427e-16,-0.01594033107285248,-0.04403328330049468,-0.052768745597319686,0.008735462296825008,0.03682841452446721,0.6216078721394607,0.10943703125599845,-0.028092952227642198,0.4586676508683464,False,False,False,False,False,True,-0.3809783447362179,False,False,False,True
KIF5B,1.3361549716027774,4.3236885093756566e-14,5.109060992338608,6.4452159639413855,2.308765708889914e-13,0.13105828084141966,0.13406845200865716,0.12340526960169595,0.010663182406961208,0.0076530112397237005,0.6243432092497991,0.7812987864149532,0.0030101711672375076,0.9322314445142659,False,False,False,False,True,False,-0.5,False,False,True,False
KIT,0.7977764903577155,5.600965977381946e-06,0.8705611471292928,1.6683376374870083,9.27870869747009e-06,-0.06509536067661963,-0.08882167983608691,-0.09550618108207701,0.006684501245990099,0.03041082040545738,0.6003639975934698,0.2692048248766524,-0.023726319159467282,0.7246141056634307,False,False,False,False,False,False,,False,False,True,False
KITLG,0.5037207065428986,0.007615762249315326,1.8982798916024366,2.402000598145335,0.00958505546252501,0.11298245266673075,0.07977908714033471,0.10646842009111515,-0.026689332950780437,0.0065140325756156,0.09486368045638309,0.8313859998307169,-0.033203365526396036,0.11708600561657455,False,False,False,False,False,False,,False,False,True,False
KLK3,-0.18327959274003308,0.030827769737083177,0.2382968204849591,0.055017227744926026,0.036912786695346325,0.010250905126136814,0.002605104922426422,0.017753271457562635,-0.015148166535136212,-0.007502366331425821,0.4998322273847947,0.8717576239727878,-0.007645800203710392,0.8745142452927026,False,False,False,False,False,False,,False,False,False,False
KLK6,0.9499730807474931,1.952360883752927e-09,0.09574845074583176,1.0457215314933248,4.601993511703328e-09,0.030685047084793776,0.014122455904865354,0.025658350775712678,-0.011535894870847324,0.005026696309081098,0.44887940457087017,0.3978735607225926,-0.01656259117992842,0.2796111795723729,False,False,False,False,False,False,,False,False,True,False
KNG1,-6.208599673416295,1.1177642830681535e-18,9.070169922291667,2.8615702488753727,4.0984690379165627e-17,0.006964522311103359,-0.025025622904612743,-0.032014948455752076,0.006989325551139333,0.038979470766855435,0.6678536006908438,0.05965873786139302,-0.0319901452157161,0.25856634178780447,False,False,False,False,False,True,-0.031119428105913245,False,False,False,True
KRAS,1.170629772687008,3.052519971125425e-14,3.1887009762212224,4.3593307489082305,1.6622633506128553e-13,-0.39175292354501035,-0.6934358257000127,-0.5581117449962231,-0.13532408070378965,0.16635882145121272,0.07636875480853698,0.8349926252204244,-0.3016829021550024,0.08235221505280665,True,False,False,False,True,False,-0.5,True,False,True,False
KRT1,-0.0441049408847589,0.39881797538297736,0.15990078160610197,0.11579584072134307,0.42925613788774475,-0.09272823962064647,-0.06905019762484346,-0.045411610611491626,-0.023638587013351836,-0.04731662900915484,0.19090054006116408,0.004960147969809759,0.023678041995803006,0.14157886335524378,False,False,False,False,False,False,,False,False,False,False
KRT15,1.5125385009343078,1.582181033637427e-17,0.19522772988724563,1.7077662308215533,2.807095382259951e-16,-0.0664666375779989,-0.10751772261844451,-0.10926895364671428,0.0017512310282697674,0.04280231606871539,0.8843981794839221,0.09728341988745899,-0.04105108504044562,0.09129512897117203,False,False,False,False,True,False,0.007195542460229517,False,False,True,False
KSR1,0.8385128878872576,2.22152148128613e-09,1.117359866386357,1.9558727542736147,5.184597516438635e-09,-0.020813469718135424,-0.021484770175903223,-0.01941885373490022,-0.0020659164410030025,-0.0013946159832352034,0.8625561262301973,0.9360638773998164,-0.000671300457767799,0.7429098228423854,False,False,False,False,False,False,0.8055383884664081,False,False,True,False
KSR2,0.4977249169455127,6.042182767105147e-16,0.07626328881762014,0.5739882057631328,5.9342866462639834e-15,-0.0007950873371876741,-0.038805154463269036,0.00496121428105508,-0.043766368744324116,-0.005756301618242754,0.047439959989796894,0.9428923850788677,-0.03801006712608136,0.22910188406505871,False,False,False,False,False,False,,False,False,False,False
LAT,0.27104915821497483,2.202495920268534e-14,0.11982102002423763,0.39087017823921244,1.2488378929357668e-13,-0.10812691393481279,-0.07846724902983035,-0.08545475090347594,0.0069875018736455935,-0.022672163031336845,0.9879108050297423,0.13679592857666717,0.02965966490498244,0.1552168135349903,False,False,False,False,False,False,,False,False,False,False
LATS1,0.943839544105948,7.203906156841615e-10,2.4034576650823496,3.3472972091882975,1.8315015652987158e-09,0.14989289676800605,0.13827704973935503,0.14172788433736347,-0.0034508345980084343,0.008165012430642576,0.5807790693204323,0.6685350523947291,-0.01161584702865101,0.3883987275726808,False,False,False,False,False,False,,False,False,True,False
LATS2,1.1366737176468016,7.342315989441338e-10,2.934262378443064,4.0709360960898655,1.8638186742428012e-09,0.0475528927778086,-0.03311582921968839,-0.015028101705873386,-0.018087727513815006,0.06258099448368198,0.7729369308777406,0.1615077461882386,-0.080668721997497,0.22910188406505871,False,False,False,False,True,False,-0.5,False,False,True,False
LCK,0.5805490618809586,0.025438956039795214,1.9459357682493348,2.5264848301302933,0.030772930693300664,-0.04257856446474081,-0.09105808679471288,-0.05562534383238493,-0.03543274296232794,0.013046779367644125,0.12028515831536216,0.38006510393813575,-0.04847952232997207,0.04006750860788731,False,False,False,False,False,False,,False,False,True,False
LCN2,0.28758804077725575,0.5209240397571724,5.7473010415112755,6.034889082288531,0.5523937439584412,-0.16881562338322784,-0.18684263890225727,-0.11859348134735918,-0.06824915755489809,-0.05022214203586865,0.023966323807430162,0.045056196116053895,-0.018027015519029438,0.8554072733065734,False,False,False,False,False,False,,False,False,False,False
LEP,-0.010153612520622649,0.0014251336117010818,0.07656430695594547,0.06641069443532283,0.0019040246634063035,-0.00805116697603361,-0.09654638066052733,-0.016392098393627253,-0.08015428226690008,0.008340931417593643,0.005426211377954393,0.9655061599977257,-0.08849521368449371,0.023103393801764124,False,False,False,False,False,False,,False,False,False,False
LGALS1,1.7150879218865844,7.071354230226817e-12,7.794180852901309,9.509268774787893,2.4106889421227786e-11,0.11773191954117299,0.13681403639670495,0.1295724938803879,0.007241542516317034,-0.011840574339214927,0.9925405327278597,0.6305322328736185,0.01908211685553196,0.7064743169441505,False,False,False,False,True,False,-0.5,False,False,True,False
LGALS3,2.4642557055102214,2.623427261372174e-14,5.467182107029741,7.931437812539962,1.4525687856590897e-13,-0.02043742472432531,-0.00013590341503637185,-0.006991586043341177,0.006855682628304805,-0.013445838680984134,0.6777353211967986,0.8780011728979865,0.020301521309288938,0.8363847042199137,False,False,False,False,True,False,-0.5,False,False,True,False
LGI1,0.20450765059573225,0.004915924948976868,0.038904374278635155,0.24341202487436742,0.006268374162142065,-0.09563285637896261,-0.053155420338546595,-0.10052409777248679,0.047368677433940194,0.004891241393524176,0.05488212866700981,0.6258472470649049,0.04247743604041602,0.4586676508683464,False,False,False,False,False,False,,False,False,False,False
LGR5,-0.7520473774405362,0.2330658137178715,1.465261069017769,0.7132136915772328,0.25913651794776815,0.0051629570663960424,-0.026249269848522907,0.013548351878059391,-0.0397976217265823,-0.008385394811663349,0.047656716967058026,0.8748784247881354,-0.03141222691491895,0.21083651870632147,False,False,False,False,False,False,,False,False,False,False
LHCGR,0.002939803380648979,0.25172362582096386,0.004397122380092677,0.007336925760741656,0.27856739275961795,0.090492837811401,0.08800198712661483,0.08227260177086523,0.0057293853557496,0.008220236040535761,0.642247925145699,0.8047098820566609,-0.002490850684786161,0.6530819591087469,False,False,False,False,False,False,,False,False,False,False
LHX3,-0.30282406993534927,7.640251891825588e-08,0.39837526297033377,0.09555119303498451,1.5061428460588076e-07,-0.10053253659072212,-0.06932214586311246,-0.08814784705015839,0.018825701187045935,-0.012384689540563723,0.515112853086874,0.33656957617434413,0.031210390727609658,0.16239931747867764,False,False,False,False,False,False,,False,False,False,False
LIAS,0.34072601248486123,5.030276305984495e-06,2.009819738787336,2.3505457512721972,8.358465161001428e-06,-0.4363592959845092,-0.4785275312790565,-0.5010569706535746,0.022529439374518068,0.0646976746690654,0.8772763295999542,0.48505608429712177,-0.04216823529454733,0.7064743169441505,True,True,False,False,False,False,,False,False,False,False
LIF,3.5505995923292586,3.339360195159925e-16,1.6996428509259938,5.250242443255252,3.648969749678063e-15,-0.04465727298889673,-0.0382310210660777,-0.053474103276859454,0.015243082210781751,0.00881683028796272,0.5022937153951286,0.8546301554670641,0.00642625192281903,0.6884997410966343,False,False,False,False,True,False,0.1252230780242609,False,False,True,False
LIMK1,1.8906294666634547,4.152784871263785e-16,2.753133799743155,4.6437632664066095,4.336769011129902e-15,-0.077988563040619,-0.08304917495758303,-0.060085619899775254,-0.022963555057807776,-0.01790294314084375,0.33491743514106787,0.47929501480943315,-0.005060611916964025,0.9322314445142659,False,False,False,False,True,False,-0.5,False,False,True,False
LIMK2,1.1523563665603525,6.422953495641361e-08,3.6653433593178453,4.817699725878198,1.279936385000996e-07,0.026758391575295522,0.06785345525463776,0.026531384555801306,0.041322070698836456,0.00022700701949421656,0.11528985523576545,0.9088018303074356,0.041095063679342236,0.20210932666810477,False,False,False,False,True,False,-0.5,False,False,True,False
LIPG,-1.2343613405615856,2.669838833750654e-08,2.760829517241567,1.5264681766799815,5.5203434532438334e-08,0.024631140842246005,0.055363837024536754,0.033615536709297,0.021748300315239756,-0.008984395867050993,0.34668203917756635,0.6193135980035759,0.03073269618229075,0.2386455011944486,False,False,False,False,False,True,0.26691372862265583,False,False,False,True
LMTK2,1.1737620875226802,5.9720179102931825e-12,3.2584508035668587,4.432212891089539,2.074490431996579e-11,-0.07322131843339415,-0.09888981159233086,-0.04467047028719031,-0.05421934130514055,-0.028550848146203837,0.2253235350897116,0.6361738713555687,-0.02566849315893671,0.5196684087258145,False,False,False,False,True,False,-0.5,False,False,True,False
LMTK3,1.7081776363800971,1.8251706576630627e-14,0.7596548833604572,2.467832519740554,1.0679190018241325e-13,-0.03767757993553324,-0.022723428910877922,-0.06643522188959311,0.04371179297871519,0.028757641954059873,0.05669910531314697,0.2802281984150481,0.014954151024655315,0.6530819591087469,False,False,False,False,True,False,0.2491589229931685,False,False,True,False
LOX,0.7872984555308455,6.77267669345275e-05,1.8888654505197826,2.676163906050628,0.00010049385381472156,-0.008617908781822184,0.015826228665222312,0.0011589825887803479,0.014667246076441964,-0.009776891370602532,0.4839898478685388,0.4682906277244756,0.024444137447044496,0.2689474626484927,False,False,False,False,False,False,-0.5,False,False,True,False
LPA,-1.8844082023224962,4.618335311461576e-13,2.683103387551747,0.7986951852292511,1.924306379775657e-12,-0.3072531426826553,-0.28757601743527367,-0.23260700385978608,-0.054969013575487585,-0.07464613882286922,0.2955964845888154,0.10493031812699731,0.019677125247381633,0.6706993838713493,False,False,False,False,False,True,0.7534561033575643,False,False,False,True
LPAR1,1.6717818743713557,1.8805222333177613e-12,0.8414219485218803,2.513203822893236,7.116655240766758e-12,-0.09408426187232839,-0.06701211851283374,-0.0528102821366812,-0.014201836376152542,-0.04127397973564719,0.6362558720184127,0.06678327566389519,0.02707214335949465,0.4440696998799819,False,False,False,False,True,False,0.2895258977768629,False,False,True,False
LPAR6,0.7725883036659535,5.266733815441229e-07,2.815229837327857,3.5878181409938104,9.666430435541958e-07,0.06978664020965127,0.041634316507636666,0.07406315746730424,-0.032428840959667575,-0.004276517257652976,0.18807278227644586,0.9486736534328235,-0.0281523237020146,0.2905587212927452,False,False,False,False,False,False,,False,False,True,False
LPL,-0.05799684084718826,0.841158245194813,1.5973174820717642,1.539320641224576,0.8562067270644302,0.09471745077740386,0.10379649556482101,0.12599480515156222,-0.02219830958674121,-0.031277354374158364,0.3272189972441002,0.20106042544869884,0.009079044787417154,0.8174573411187145,False,False,False,False,False,False,,False,False,False,False
LRIF1,0.27992625449017927,0.007183071877966556,2.9584356215549317,3.238361876045111,0.009075090810600933,-0.05970741199426048,-0.1341212885395304,-0.0844735945320683,-0.04964769400746209,0.024766182537807824,0.09209155090842308,0.291252330351618,-0.07441387654526992,0.04006750860788731,False,False,False,False,False,False,,False,False,False,False
LRP1,-0.9892149894149833,3.1718328500647815e-08,6.009788069670982,5.020573080255999,6.517464760407085e-08,-0.12166564949706989,-0.16684119504389286,-0.17980478612621437,0.012963591082321507,0.05813913662914448,0.6786793690714954,0.05078504027680108,-0.04517554554682297,0.41568392810112,False,False,False,False,False,False,,False,False,False,True
LRP6,0.05859053646013379,0.8600563453030178,3.5846159691286807,3.6432065055888145,0.8743641218422546,0.0716461893752723,-0.00652073824511397,0.014365951000190176,-0.020886689245304145,0.05728023837508212,0.2659000919919914,0.032665109350401955,-0.07816692762038627,0.03350811442073053,False,False,False,False,False,False,,False,False,False,False
LRRC4,0.35227315638614126,2.3296827573340727e-06,0.4745607148928019,0.8268338712789431,4.020895972386213e-06,0.014387281956819977,0.03459670227957094,0.029317593360441315,0.005279108919129628,-0.014930311403621338,0.8843981794839221,0.6338205984420662,0.020209420322750964,0.7613519194381367,False,False,False,False,False,False,,False,False,False,False
LRRFIP1,1.2481663583981444,5.820078253256625e-15,3.841742896992132,5.0899092553902765,4.00130379911393e-14,-0.07323785033439674,-0.04683028868572812,-0.06476381688718064,0.01793352820145252,-0.008474033447216103,0.31464569747914684,0.6058753104580675,0.026407561648668622,0.12888089710933232,False,False,False,False,True,False,-0.5,False,False,True,False
LRRK1,1.4352418322396718,2.7860616498185714e-16,0.5879258309264079,2.0231676631660798,3.112745666629864e-15,0.05592252550141895,0.05506696267043575,0.026471818459088695,0.028595144211347057,0.029450707042330253,0.2636900069384486,0.3059830108858774,-0.0008555628309831961,0.9709277605839084,False,False,False,False,True,False,0.7342865669179671,False,False,True,False
LRRK2,1.0634639937158679,5.9939443570666625e-06,1.0320714821068697,2.0955354758227376,9.89990809725725e-06,-0.15407042663068618,-0.16535137151894846,-0.15528195097344202,-0.010069420545506441,0.001211524342755843,0.6289136155858635,0.7340910840256653,-0.011280944888262284,0.9322314445142659,False,False,False,False,True,False,,False,False,True,False
LSR,1.3871438574763548,6.223925540309539e-11,7.160656140687037,8.547799998163391,1.8470282628616436e-10,0.09341948164155309,0.11330489485107088,0.06910655846929836,0.04419833638177252,0.024312923172254725,0.1259261569067449,0.32023411407538005,0.019885413209517797,0.6706993838713493,False,False,False,False,True,False,-0.5,False,False,True,False
LSS,-0.746126309489318,3.128167272988471e-06,5.132816908938933,4.386690599449615,5.310160494270553e-06,-0.0073544728605683275,-0.09578042414330912,-0.057466180228123935,-0.03831424391518518,0.05011170736755561,0.36652430729838437,0.07990092916329525,-0.08842595128274079,0.06659701614626651,False,False,False,False,False,False,,False,False,False,True
LTK,1.0826289124781807,2.5870699024951326e-09,0.7840238824167977,1.8666527948949783,5.970161313450306e-09,-0.0963939392185221,-0.08047398730037557,-0.04946919126736142,-0.031004796033014148,-0.04692474795116068,0.12979988644631588,0.15166064443468802,0.015919951918146533,0.7613519194381367,False,False,False,False,True,False,0.4895678195929115,False,False,True,False
LYN,0.7257384302724517,2.2448809047274345e-06,3.7064302302844907,4.432168660556942,3.878590044817034e-06,0.029135062296993253,0.07210851419282799,0.03844698040696017,0.033661533785867816,-0.00931191810996692,0.16596309396489073,0.415797355275758,0.042973451895834736,0.08235221505280665,False,False,False,False,False,False,,False,False,True,False
LYST,0.1922723547581604,0.10174581535877848,1.732923981962304,1.9251963367204643,0.11698996191079059,-0.059165746769630254,-0.08195519022395324,-0.072438678158489,-0.009516512065464236,0.013272931388858752,0.6152457643679339,0.6328803235148754,-0.02278944345432299,0.3883987275726808,False,False,False,False,False,False,,False,False,False,False
MAF1,0.7675261363016368,2.160689781357343e-09,6.585837587184308,7.353363723485945,5.056933530836335e-09,-0.1692272692055672,-0.19915196239040914,-0.21902439119392256,0.01987242880351342,0.04979712198835537,0.6289136155858635,0.08348850361292506,-0.02992469318484195,0.30179100981005713,False,False,False,False,False,False,,False,False,True,False
MAGEC2,-1.4362257752852075,5.3010673766395896e-08,1.5211167312603655,0.08489095597515799,1.0653789490201368e-07,0.054874547928852546,0.039488393148025935,0.06613224712924434,-0.026643853981218407,-0.011257699200391796,0.4301830977155504,0.7585866769204067,-0.01538615478082661,0.6530819591087469,False,False,False,False,False,True,,False,False,False,True
MAGI2,0.3337940735316732,1.463940610368916e-13,0.26297523278591056,0.5967693063175837,6.941097721576757e-13,-0.04809144265169082,-0.0349118472940829,-0.029839756540868033,-0.005072090753214867,-0.018251686110822785,0.7798545377186181,0.20717549255159784,0.013179595357607918,0.5196684087258145,False,False,False,False,False,False,,False,False,False,False
MAK,0.6355600030586596,1.259979010998827e-19,0.22861615620012074,0.8641761592587803,1.386273027995852e-17,0.006491253437447919,0.029086873907422848,0.02704219308424548,0.0020446808231773667,-0.020550939646797564,0.8352766554823757,0.3456097294745595,0.02259562046997493,0.3883987275726808,False,False,False,False,False,False,,False,False,True,False
MAP1A,1.0667172471536357,3.1653310014749093e-13,0.7635984847700124,1.830315731923648,1.3744200401141053e-12,-0.020279837731428163,-0.05560414085199869,-0.06432711018969536,0.008722969337696673,0.0440472724582672,0.5374166001609906,0.021792187615475443,-0.03532430312057053,0.21983309051189281,False,False,False,False,True,False,0.7991869972274684,False,False,True,False
MAP1B,1.706301379626231,2.5037557319993993e-14,1.8297882848462799,3.536089664472511,1.4004057484064435e-13,-0.032817918484546675,0.0030655164527962544,-0.0227850818038895,0.02585059825668575,-0.010032836680657176,0.20138505282615793,0.6031113495607852,0.03588343493734293,0.17751226183810886,False,False,False,False,True,False,0.07670319991095331,False,False,True,False
MAP1LC3A,0.32620237443903655,0.05741364319020254,5.534911372664811,5.861113747103848,0.06732943231260426,-0.11560049351795951,-0.09769859791583363,-0.11789901073435086,0.020200412818517227,0.002298517216391349,0.46015832663456924,0.5771417414715347,0.017901895602125878,0.9515653262778769,False,False,False,False,False,False,,False,False,False,False
MAP1LC3B,1.1088949267660535,2.0898197121385478e-13,4.600077432782984,5.708972359549038,9.421318374395092e-13,-0.2909124389435743,-0.2705235946372225,-0.2808272107370386,0.010303616099816115,-0.010085228206535735,0.6798636492405972,0.8033271040558497,0.02038884430635185,0.5680218778464302,False,False,False,False,True,False,-0.5,False,False,True,False
MAP1S,1.3161327394802007,1.2143558082959489e-16,3.452660562842565,4.7687933023227655,1.5412977566833197e-15,-0.005527151791836088,-0.03957522617859163,-0.00047771643036936904,-0.039097509748222264,-0.005049435361466719,0.08721829268574767,0.7590892147070099,-0.03404807438675554,0.5196684087258145,False,False,False,False,True,False,-0.5,False,False,True,False
MAP2,1.2496919298316347,2.822707086892375e-06,2.185580336981039,3.4352722668126736,4.8313969848261605e-06,0.03981052736903893,0.0320100941023262,0.07262008195400488,-0.04060998785167868,-0.03280955458496595,0.19979745153261186,0.33062809397874837,-0.007800433266712731,0.8174573411187145,False,False,False,False,True,False,-0.16628606638434665,False,False,True,False
MAP2K1,0.7567645363641446,7.554793981074772e-10,4.763800678769134,5.520565215133279,1.908944880363457e-09,-0.06116973742124695,-0.15959391601525305,-0.11241346792799708,-0.047180448087255966,0.051243730506750136,0.7231124659117348,0.11269313434305167,-0.0984241785940061,0.12287293614887453,False,False,False,False,False,False,,False,False,True,False
MAP2K2,0.5577168792980887,1.1043283391289942e-07,5.9170128809027345,6.474729760200823,2.1311599527050764e-07,-0.057849929233361616,-0.12857135275048454,-0.11641801375253247,-0.012153338997952068,0.05856808451917085,0.6316627150255268,0.03392262475229027,-0.07072142351712292,0.050480898924720304,False,False,False,False,False,False,,False,False,True,False
MAP2K3,1.006631699415836,6.856308564549978e-14,5.223166568756892,6.229798268172728,3.4490576620449583e-13,-0.011741798230216764,-0.034081420473741714,-0.046907973839842354,0.01282655336610064,0.035166175609625594,0.9042851487792817,0.340568480365946,-0.02233962224352495,0.4440696998799819,False,False,False,False,True,False,-0.5,False,False,True,False
MAP2K4,0.9694179754022425,7.472409480293498e-14,3.2445489203464106,4.213966895748653,3.702545237983265e-13,0.11563355819532552,0.0826951340428812,0.08145923885201248,0.0012358951908687243,0.03417431934331304,0.9063284530076654,0.3865492823125013,-0.032938424152444315,0.4440696998799819,False,False,False,False,False,False,-0.5,False,False,True,False
MAP2K5,0.829921126280337,5.281526544122255e-13,3.069568354424678,3.899489480705015,2.167790745721821e-12,-0.08646974233851323,-0.08714483740497105,-0.09060362933130178,0.003458791926330737,0.004133886992788549,0.9863676452247154,0.7390691801149152,-0.000675095066457812,0.7064743169441505,False,False,False,False,False,False,,False,False,True,False
MAP2K6,0.4901191008814434,0.0003165184436629848,1.46198911673674,1.9521082176181834,0.0004440947551393919,0.01900218222024553,0.011420558021163834,-0.004759261050688268,0.016179819071852102,0.023761443270933796,0.4174801811028167,0.2888443663464849,-0.007581624199081696,0.7246141056634307,False,False,False,False,False,False,,False,False,False,False
MAP2K7,0.9130310133379185,1.0430784953023214e-16,4.086831396399887,4.999862409737806,1.3551807222431736e-15,-0.10584829266401219,-0.1537966342544089,-0.12300937325569927,-0.030787260998709626,0.017161080591687083,0.5498226507361439,0.49418445485570706,-0.04794834159039671,0.4297406770499599,False,False,False,False,False,False,,False,False,True,False
MAP3K1,1.8747923728101488,2.6166817660901927e-17,2.7910302215366403,4.665822594346789,4.3175249140488176e-16,-0.15414678844412205,-0.16455469499803496,-0.15841002967296372,-0.006144665325071241,0.004263241228841669,0.8408186530048118,0.5259820735288733,-0.01040790655391291,0.6706993838713493,False,False,False,False,True,False,-0.47528756742282646,False,False,True,False
MAP3K10,1.2194049329637742,1.4595197761353213e-15,2.49412605938836,3.7135309923521342,1.2224404216361827e-14,-0.08576729609491059,-0.06491263835967394,-0.07689006906260933,0.011977430702935388,-0.00887722703230126,0.8222103356236294,0.8087999614218111,0.020854657735236648,0.5680218778464302,False,False,False,False,True,False,-0.5,False,False,True,False
